id,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10
21839,same as border,zari,big border,multicolor,daily,tassels and latkans,zari woven,printed,checked,no
21844,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,elephant,yes
21869,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
21883,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
21903,default,zari,big border,pink,traditional,jacquard,default,zari woven,peacock,no
21923,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
21960,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
21964,same as saree,temple border,small border,cream,party,jacquard,woven design,zari woven,peacock,no
21967,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
21979,same as saree,woven design,small border,yellow,traditional,default,same as saree,zari woven,solid,no
21982,same as border,zari,big border,default,party,jacquard,zari woven,solid,solid,no
21983,same as saree,default,small border,default,party,default,same as saree,default,botanical,no
21998,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
22005,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
22007,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
22014,same as saree,zari,big border,multicolor,party,tassels and latkans,default,printed,checked,no
22029,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
22032,same as border,zari,big border,multicolor,daily,tassels and latkans,default,woven design,checked,no
22042,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
22049,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,elephant,no
22050,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
22055,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,elephant,no
22056,same as saree,zari,big border,default,daily,tassels and latkans,same as saree,woven design,checked,no
22092,same as border,zari,big border,navy blue,daily,jacquard,zari woven,woven design,checked,yes
22097,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
22120,same as saree,zari,big border,navy blue,traditional,jacquard,default,zari woven,botanical,no
22122,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
22128,same as saree,woven design,big border,navy blue,wedding,default,zari woven,woven design,floral,no
22132,same as saree,zari,small border,cream,traditional,jacquard,woven design,default,floral,yes
22148,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
22153,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,peacock,yes
22154,same as border,temple border,big border,navy blue,party,jacquard,zari woven,solid,solid,yes
22157,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
22160,same as saree,zari,big border,yellow,traditional,jacquard,same as saree,zari woven,ethnic motif,no
22173,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,yes
22174,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
22180,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
22183,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
22186,same as border,default,small border,default,party,default,same as saree,zari woven,default,no
22215,same as border,zari,big border,multicolor,daily,tassels and latkans,default,woven design,checked,no
22220,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
22228,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,ethnic motif,no
22230,same as border,zari,big border,default,daily,jacquard,default,solid,solid,no
22238,same as saree,temple border,small border,cream,party,jacquard,woven design,zari woven,peacock,no
22262,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
22263,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
22264,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
22265,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
22267,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
22273,same as saree,zari,big border,default,daily,tassels and latkans,zari woven,printed,checked,no
22293,same as border,zari,small border,navy blue,daily,jacquard,zari woven,solid,solid,yes
22298,same as border,zari,big border,default,traditional,jacquard,zari woven,zari woven,ethnic motif,no
22343,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,peacock,yes
22381,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
22383,same as saree,zari,big border,white,traditional,default,default,zari woven,default,no
22388,same as border,default,small border,yellow,party,default,same as saree,zari woven,default,no
22392,same as saree,zari,small border,white,party,jacquard,woven design,zari woven,peacock,no
22400,same as saree,temple border,small border,cream,party,jacquard,woven design,zari woven,peacock,no
22403,same as border,zari,big border,default,daily,jacquard,zari woven,solid,solid,yes
22409,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,elephant,no
22432,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
22435,same as saree,zari,big border,multicolor,party,tassels and latkans,default,printed,checked,no
22446,same as border,zari,big border,multicolor,party,tassels and latkans,zari woven,woven design,checked,no
22447,same as saree,zari,big border,default,daily,tassels and latkans,zari woven,printed,checked,no
22460,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
22474,same as border,temple border,big border,default,party,jacquard,zari woven,solid,solid,yes
22479,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
22481,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,elephant,yes
22485,same as saree,default,small border,default,party,default,same as saree,solid,solid,no
22487,same as saree,woven design,big border,multicolor,daily,tassels and latkans,default,printed,checked,no
22489,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,botanical,no
22514,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,peacock,no
22537,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,floral,no
22550,same as saree,zari,big border,multicolor,daily,tassels and latkans,same as saree,woven design,checked,no
22561,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,botanical,no
22566,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
22569,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,peacock,yes
22580,default,zari,big border,green,traditional,jacquard,default,zari woven,botanical,no
22583,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
22590,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
22593,same as border,zari,big border,default,traditional,jacquard,zari woven,zari woven,ethnic motif,no
22596,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
22613,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
22629,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
22633,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
22637,same as saree,woven design,small border,multicolor,party,jacquard,zari woven,zari woven,floral,no
22667,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
22669,solid,zari,big border,pink,party,tassels and latkans,zari woven,zari woven,default,no
22672,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
22677,same as border,default,small border,default,party,default,same as saree,zari woven,ethnic motif,no
22681,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
22683,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
22692,default,zari,big border,default,traditional,jacquard,zari woven,zari woven,default,no
22707,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,elephant,no
22709,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,peacock,no
22710,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,peacock,no
22725,same as saree,temple border,big border,navy blue,daily,jacquard,zari woven,solid,solid,yes
22728,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
22736,same as saree,temple border,big border,navy blue,daily,jacquard,zari woven,solid,solid,yes
22737,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,ethnic motif,no
22744,same as border,zari,big border,multicolor,party,tassels and latkans,zari woven,woven design,checked,no
22758,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
22766,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
22772,same as saree,temple border,big border,default,daily,jacquard,zari woven,solid,solid,yes
22809,default,zari,big border,default,traditional,jacquard,same as saree,zari woven,ethnic motif,no
22813,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
22818,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
22819,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
22826,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,elephant,no
22831,same as border,temple border,big border,default,party,jacquard,zari woven,solid,solid,yes
22836,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,peacock,no
22837,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
22847,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,floral,yes
22848,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
22853,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
22865,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,peacock,no
22886,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,peacock,no
22898,same as saree,zari,big border,default,daily,tassels and latkans,zari woven,printed,checked,no
22913,same as saree,default,small border,default,party,default,same as saree,default,botanical,yes
22917,solid,zari,big border,default,party,jacquard,zari woven,solid,solid,no
22918,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
22939,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,elephant,no
22942,default,default,small border,pink,party,default,same as saree,zari woven,default,no
22949,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
22951,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
22969,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
22970,same as border,temple border,big border,default,party,jacquard,zari woven,solid,solid,yes
22971,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
22973,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,ethnic motif,no
22989,same as saree,woven design,big border,multicolor,daily,tassels and latkans,same as saree,printed,ethnic motif,no
23000,same as border,zari,big border,white,traditional,jacquard,zari woven,zari woven,ethnic motif,no
23006,same as saree,temple border,small border,cream,party,jacquard,woven design,zari woven,peacock,no
23009,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
23013,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,default,no
23024,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
23042,default,zari,big border,multicolor,party,jacquard,default,printed,default,no
23051,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
23053,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,peacock,no
23054,same as saree,zari,big border,multicolor,daily,tassels and latkans,zari woven,printed,checked,no
23062,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,elephant,no
23068,same as border,zari,small border,green,party,default,zari woven,zari woven,ethnic motif,no
23088,same as saree,zari,small border,default,daily,default,default,printed,floral,no
23089,same as border,temple border,small border,navy blue,daily,jacquard,zari woven,solid,solid,yes
23092,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,botanical,no
23113,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,botanical,no
23122,solid,zari,big border,default,traditional,jacquard,default,zari woven,ethnic motif,no
23131,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
23134,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,peacock,no
23136,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
23147,same as border,zari,small border,default,daily,jacquard,zari woven,solid,solid,yes
23150,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
23155,same as border,zari,big border,multicolor,party,tassels and latkans,zari woven,printed,checked,no
23159,solid,default,small border,yellow,party,tassels and latkans,same as saree,default,floral,no
23162,solid,zari,big border,default,traditional,jacquard,default,zari woven,ethnic motif,no
23171,same as saree,zari,big border,default,party,jacquard,woven design,zari woven,peacock,no
23181,same as border,zari,big border,navy blue,party,jacquard,zari woven,solid,solid,no
23185,same as saree,woven design,small border,cream,party,jacquard,woven design,woven design,ethnic motif,no
23187,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
23188,same as saree,zari,small border,cream,party,default,woven design,zari woven,elephant,no
23193,same as border,temple border,big border,default,party,jacquard,zari woven,solid,solid,no
23203,same as saree,zari,small border,white,traditional,default,zari woven,zari woven,default,no
23205,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
23221,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
23227,solid,default,big border,multicolor,party,default,same as saree,default,botanical,no
23236,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
23261,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
23262,same as saree,zari,small border,cream,party,jacquard,same as saree,zari woven,floral,yes
23265,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
23270,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,peacock,no
23274,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
23277,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
23297,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,peacock,no
23300,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
23301,same as border,default,small border,green,party,default,same as saree,printed,peacock,no
23309,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
23311,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
23319,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
23331,default,zari,big border,yellow,traditional,jacquard,zari woven,zari woven,ethnic motif,no
23342,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,ethnic motif,yes
23346,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
23354,default,default,big border,multicolor,traditional,default,same as saree,default,peacock,no
23358,default,default,small border,multicolor,party,default,same as saree,solid,solid,no
23368,same as saree,zari,big border,multicolor,daily,tassels and latkans,zari woven,woven design,checked,no
23379,same as saree,temple border,big border,default,party,jacquard,zari woven,solid,solid,yes
23380,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
23381,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
23401,same as saree,temple border,small border,white,traditional,jacquard,woven design,zari woven,peacock,yes
23406,default,default,small border,default,party,default,same as saree,zari woven,default,no
23417,same as saree,zari,big border,multicolor,daily,tassels and latkans,same as saree,woven design,checked,no
23438,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
23439,same as saree,zari,small border,white,party,jacquard,woven design,zari woven,peacock,no
23447,same as saree,zari,big border,multicolor,daily,tassels and latkans,default,woven design,checked,no
23467,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
23474,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,peacock,no
23478,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
23483,same as border,default,small border,default,party,tassels and latkans,same as saree,zari woven,ethnic motif,no
23491,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
23498,same as border,temple border,big border,default,party,jacquard,zari woven,solid,solid,yes
23500,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,peacock,no
23521,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,yes
23523,default,no border,no border,navy blue,traditional,jacquard,zari woven,zari woven,botanical,no
23532,default,no border,no border,default,party,jacquard,same as saree,zari woven,default,no
23540,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,ethnic motif,no
23556,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,floral,yes
23565,same as border,temple border,big border,default,party,jacquard,zari woven,solid,solid,yes
23576,same as border,default,small border,default,party,tassels and latkans,same as saree,zari woven,botanical,no
23591,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
23593,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
23600,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
23613,same as saree,zari,small border,cream,party,default,woven design,zari woven,peacock,no
23617,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
23627,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
23628,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
23633,default,no border,no border,default,party,jacquard,same as saree,zari woven,default,no
23688,same as border,zari,big border,default,daily,jacquard,zari woven,solid,solid,yes
23697,same as saree,default,big border,pink,traditional,default,default,zari woven,ethnic motif,no
23701,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,floral,yes
23713,same as saree,zari,small border,cream,traditional,default,zari woven,zari woven,default,no
23724,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
23725,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,peacock,yes
23727,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
23732,same as saree,temple border,big border,yellow,daily,jacquard,zari woven,solid,solid,yes
23734,same as saree,temple border,small border,cream,party,jacquard,woven design,zari woven,peacock,no
23738,same as saree,temple border,big border,default,party,jacquard,zari woven,solid,solid,yes
23743,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,ethnic motif,no
23750,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
23767,same as border,temple border,big border,default,party,jacquard,zari woven,solid,solid,yes
23773,default,zari,big border,green,traditional,jacquard,default,zari woven,floral,no
23780,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
23784,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
23788,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
23789,same as saree,temple border,small border,cream,party,jacquard,woven design,zari woven,peacock,no
23794,same as border,zari,big border,pink,party,jacquard,same as saree,zari woven,botanical,no
23801,default,no border,no border,navy blue,traditional,jacquard,zari woven,zari woven,floral,no
23814,same as saree,zari,small border,cream,party,default,woven design,zari woven,peacock,no
23817,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,peacock,no
23821,same as border,temple border,big border,navy blue,party,jacquard,zari woven,solid,solid,yes
23822,solid,zari,big border,navy blue,party,jacquard,zari woven,solid,solid,no
23834,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,peacock,no
23841,same as saree,solid,small border,white,party,default,same as saree,zari woven,ethnic motif,no
23848,same as border,zari,big border,multicolor,party,tassels and latkans,zari woven,woven design,checked,no
23861,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
23865,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
23872,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,peacock,yes
23876,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
23887,same as saree,zari,small border,white,traditional,default,zari woven,zari woven,default,no
23894,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
23907,same as border,zari,small border,yellow,daily,jacquard,same as saree,printed,default,no
23913,solid,temple border,big border,default,party,jacquard,zari woven,zari woven,botanical,no
23915,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
23918,same as border,zari,big border,multicolor,party,tassels and latkans,zari woven,woven design,checked,no
23924,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,peacock,no
23926,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
23941,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,peacock,no
23945,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
23946,same as saree,zari,small border,white,traditional,default,same as saree,zari woven,default,no
23950,same as border,temple border,big border,navy blue,party,jacquard,zari woven,solid,solid,no
23951,same as border,zari,big border,default,traditional,jacquard,zari woven,zari woven,ethnic motif,no
23956,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
23979,default,zari,big border,cream,traditional,jacquard,same as saree,zari woven,ethnic motif,no
23982,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,elephant,no
23992,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
24031,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,ethnic motif,yes
24035,same as saree,zari,small border,cream,party,jacquard,same as saree,zari woven,peacock,no
24036,same as border,zari,big border,multicolor,daily,tassels and latkans,zari woven,woven design,checked,no
24038,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
24043,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,elephant,no
24058,same as saree,temple border,big border,default,daily,jacquard,zari woven,solid,solid,yes
24066,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,yes
24085,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
24086,default,zari,big border,yellow,traditional,jacquard,default,zari woven,ethnic motif,no
24103,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
24121,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
24150,same as border,zari,big border,default,daily,jacquard,zari woven,solid,solid,yes
24204,same as saree,zari,small border,cream,party,jacquard,same as saree,zari woven,floral,no
24207,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
24209,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,default,no
24212,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,ethnic motif,yes
24220,default,zari,big border,default,traditional,jacquard,default,zari woven,default,no
24221,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
24223,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,elephant,no
24224,same as border,zari,big border,default,party,jacquard,default,solid,solid,yes
24227,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
24229,same as saree,zari,small border,white,party,jacquard,woven design,zari woven,peacock,no
24246,solid,zari,big border,default,party,jacquard,default,solid,solid,no
24249,same as border,default,small border,default,party,default,same as saree,zari woven,default,no
24259,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
24260,same as saree,zari,small border,white,party,jacquard,woven design,zari woven,floral,no
24301,default,zari,big border,yellow,traditional,jacquard,default,zari woven,default,no
24309,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,peacock,yes
24314,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
24315,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
24318,default,zari,big border,default,party,jacquard,default,zari woven,ethnic motif,no
24321,same as border,zari,big border,multicolor,party,tassels and latkans,zari woven,woven design,checked,no
24326,same as saree,woven design,small border,green,daily,default,same as saree,zari woven,solid,no
24328,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
24331,solid,zari,big border,default,daily,jacquard,zari woven,solid,solid,no
24337,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
24362,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,ethnic motif,yes
24369,same as border,zari,big border,default,party,jacquard,zari woven,solid,solid,yes
24373,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
24374,same as saree,zari,small border,white,traditional,default,zari woven,zari woven,default,no
24382,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
24397,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
24401,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,peacock,no
24412,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
24413,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,elephant,no
24425,same as border,temple border,big border,yellow,daily,jacquard,zari woven,solid,solid,no
24444,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
24509,same as saree,zari,small border,white,traditional,default,zari woven,zari woven,default,no
24523,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
24526,same as border,default,small border,multicolor,party,default,same as saree,default,floral,no
24529,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
24531,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,floral,yes
24534,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,ethnic motif,no
24536,same as border,zari,big border,default,party,jacquard,zari woven,solid,solid,no
24559,same as border,zari,big border,pink,traditional,tassels and latkans,zari woven,zari woven,ethnic motif,no
24568,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
24570,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
24578,same as border,zari,big border,multicolor,party,tassels and latkans,zari woven,woven design,checked,no
24585,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
24586,same as border,zari,big border,multicolor,party,tassels and latkans,default,printed,checked,no
24588,default,zari,big border,default,traditional,jacquard,default,zari woven,peacock,no
24589,same as saree,zari,big border,default,daily,tassels and latkans,zari woven,printed,checked,no
24597,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
24599,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
24609,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
24618,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
24619,same as border,temple border,big border,yellow,party,jacquard,zari woven,solid,solid,no
24625,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,botanical,no
24628,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,default,no
24635,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,ethnic motif,no
24649,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,peacock,no
24688,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
24698,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,ethnic motif,no
24714,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,default,no
24720,solid,zari,small border,default,daily,tassels and latkans,same as saree,zari woven,checked,no
24733,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
24748,same as border,zari,big border,multicolor,party,tassels and latkans,zari woven,solid,solid,yes
24752,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
24766,same as saree,zari,small border,white,party,jacquard,woven design,zari woven,peacock,no
24769,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
24782,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
24788,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
24790,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
24795,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
24799,same as saree,solid,small border,white,party,default,zari woven,zari woven,default,no
24800,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
24807,same as border,zari,big border,multicolor,party,tassels and latkans,default,printed,checked,no
24817,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
24827,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
24838,same as border,temple border,big border,default,party,jacquard,zari woven,solid,solid,yes
24840,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
24849,same as border,default,small border,green,party,default,same as saree,printed,peacock,no
